fecha,combustible,precio,tipo_cambio
2021-05-17,Superior,27.9,7.70923
2021-05-18,Búnker,16.99,7.7092
2021-05-18,Diésel,21.79,7.7092
2021-05-18,GLP,120.0,7.7092
2021-05-18,Regular,27.09,7.7092
2021-05-18,Superior,27.9,7.7092
2021-05-19,Búnker,16.99,7.71246
2021-05-19,Diésel,21.79,7.71246
2021-05-19,GLP,120.0,7.71246
2021-05-19,Regular,27.09,7.71246
2021-05-19,Superior,27.9,7.71246
2021-05-20,Búnker,16.99,7.71203
2021-05-20,Diésel,21.79,7.71203
2021-05-20,GLP,120.0,7.71203
2021-05-20,Regular,27.09,7.71203
2021-05-20,Superior,27.9,7.71203
2021-05-21,Búnker,16.99,7.71822
2021-05-21,Diésel,21.79,7.71822
2021-05-21,GLP,120.0,7.71822
2021-05-21,Regular,27.09,7.71822
2021-05-21,Superior,27.9,7.71822
2021-05-22,Búnker,16.99,7.71822
2021-05-22,Diésel,21.79,7.71822
2021-05-22,GLP,120.0,7.71822
2021-05-22,Regular,27.09,7.71822
2021-05-22,Superior,27.9,7.71822
2021-05-23,Búnker,16.99,7.71822
2021-05-23,Diésel,21.79,7.71822
2021-05-23,GLP,120.0,7.71822
2021-05-23,Regular,27.09,7.71822
2021-05-23,Superior,27.9,7.71822
2021-05-24,Búnker,16.62,7.71544
2021-05-24,Diésel,21.78,7.71544
2021-05-24,GLP,120.0,7.71544
2021-05-24,Regular,27.08,7.71544
2021-05-24,Superior,27.88,7.71544
2021-05-25,Búnker,16.62,7.71791
2021-05-25,Diésel,21.78,7.71791
2021-05-25,GLP,120.0,7.71791
2021-05-25,Regular,27.08,7.71791
2021-05-25,Superior,27.88,7.71791
2021-05-26,Búnker,16.62,7.71942
2021-05-26,Diésel,21.78,7.71942
2021-05-26,GLP,120.0,7.71942
2021-05-26,Regular,27.08,7.71942
2021-05-26,Superior,27.88,7.71942
2021-05-27,Búnker,16.62,7.7219
2021-05-27,Diésel,21.78,7.7219
2021-05-27,GLP,120.0,7.7219
2021-05-27,Regular,27.08,7.7219
2021-05-27,Superior,27.88,7.7219
2021-05-28,Búnker,16.62,7.72459
2021-05-28,Diésel,21.78,7.72459
2021-05-28,GLP,120.0,7.72459
2021-05-28,Regular,27.08,7.72459
2021-05-28,Superior,27.88,7.72459
2021-05-29,Búnker,16.62,7.72459
2021-05-29,Diésel,21.78,7.72459
2021-05-29,GLP,120.0,7.72459
2021-05-29,Regular,27.08,7.72459
2021-05-29,Superior,27.88,7.72459
2021-05-30,Búnker,16.62,7.72459
2021-05-30,Diésel,21.78,7.72459
2021-05-30,GLP,120.0,7.72459
2021-05-30,Regular,27.08,7.72459
2021-05-30,Superior,27.88,7.72459
2021-05-31,Búnker,16.45,7.72117
2021-05-31,Diésel,22.29,7.72117
2021-05-31,GLP,120.0,7.72117
2021-05-31,Regular,27.22,7.72117
2021-05-31,Superior,28.01,7.72117
2021-06-01,Búnker,16.45,7.72935
2021-06-01,Diésel,22.29,7.72935
2021-06-01,GLP,120.0,7.72935
2021-06-01,Regular,27.22,7.72935
2021-06-01,Superior,28.01,7.72935
2021-06-02,Búnker,16.45,7.72179
2021-06-02,Diésel,22.29,7.72179
2021-06-02,GLP,120.0,7.72179
2021-06-02,Regular,27.22,7.72179
2021-06-02,Superior,28.01,7.72179
2021-06-03,Búnker,16.45,7.72533
2021-06-03,Diésel,22.29,7.72533
2021-06-03,GLP,120.0,7.72533
2021-06-03,Regular,27.22,7.72533
2021-06-03,Superior,28.01,7.72533
2021-06-04,Búnker,16.45,7.72994
2021-06-04,Diésel,22.29,7.72994
2021-06-04,GLP,120.0,7.72994
2021-06-04,Regular,27.22,7.72994
2021-06-04,Superior,28.01,7.72994
2021-06-05,Búnker,16.45,7.72994
2021-06-05,Diésel,22.29,7.72994
2021-06-05,GLP,120.0,7.72994
2021-06-05,Regular,27.22,7.72994
2021-06-05,Superior,28.01,7.72994
2021-06-06,Búnker,16.45,7.72994
2021-06-06,Diésel,22.29,7.72994
2021-06-06,GLP,120.0,7.72994
2021-06-06,Regular,27.22,7.72994
2021-06-06,Superior,28.01,7.72994
2021-06-07,Búnker,16.78,7.72393
2021-06-07,Diésel,22.58,7.72393
2021-06-07,GLP,120.0,7.72393
2021-06-07,Regular,27.2,7.72393
2021-06-07,Superior,27.99,7.72393
2021-06-08,Búnker,16.78,7.72481
2021-06-08,Diésel,22.58,7.72481
2021-06-08,GLP,120.0,7.72481
2021-06-08,Regular,27.2,7.72481
2021-06-08,Superior,27.99,7.72481
2021-06-09,Búnker,16.78,7.73186
2021-06-09,Diésel,22.58,7.73186
2021-06-09,GLP,120.0,7.73186
2021-06-09,Regular,27.2,7.73186
2021-06-09,Superior,27.99,7.73186
2021-06-10,Búnker,16.78,7.73802
2021-06-10,Diésel,22.58,7.73802
2021-06-10,GLP,120.0,7.73802
2021-06-10,Regular,27.2,7.73802
2021-06-10,Superior,27.99,7.73802
2021-06-11,Búnker,16.78,7.74072
2021-06-11,Diésel,22.58,7.74072
2021-06-11,GLP,120.0,7.74072
2021-06-11,Regular,27.2,7.74072
2021-06-11,Superior,27.99,7.74072
2021-06-12,Búnker,16.78,7.74072
2021-06-12,Diésel,22.58,7.74072
2021-06-12,GLP,120.0,7.74072
2021-06-12,Regular,27.2,7.74072
2021-06-12,Superior,27.99,7.74072
2021-06-13,Búnker,16.78,7.74072
2021-06-13,Diésel,22.58,7.74072
2021-06-13,GLP,120.0,7.74072
2021-06-13,Regular,27.2,7.74072
2021-06-13,Superior,27.99,7.74072
2021-06-14,Búnker,17.04,7.737
2021-06-14,Diésel,22.7,7.737
2021-06-14,GLP,120.0,7.737
2021-06-14,Regular,27.4,7.737
2021-06-14,Superior,28.19,7.737
2021-06-15,Búnker,17.04,7.73582
2021-06-15,Diésel,22.7,7.73582
2021-06-15,GLP,120.0,7.73582
2021-06-15,Regular,27.4,7.73582
2021-06-15,Superior,28.19,7.73582
2021-06-16,Búnker,17.04,7.74111
2021-06-16,Diésel,22.7,7.74111
2021-06-16,GLP,120.0,7.74111
2021-06-16,Regular,27.4,7.74111
2021-06-16,Superior,28.19,7.74111
2021-06-17,Búnker,17.04,7.74153
2021-06-17,Diésel,22.7,7.74153
2021-06-17,GLP,120.0,7.74153
2021-06-17,Regular,27.4,7.74153
2021-06-17,Superior,28.19,7.74153
2021-06-18,Búnker,17.04,7.74443
2021-06-18,Diésel,22.7,7.74443
2021-06-18,GLP,120.0,7.74443
2021-06-18,Regular,27.4,7.74443
2021-06-18,Superior,28.19,7.74443
2021-06-19,Búnker,17.04,7.74443
2021-06-19,Diésel,22.7,7.74443
2021-06-19,GLP,120.0,7.74443
2021-06-19,Regular,27.4,7.74443
2021-06-19,Superior,28.19,7.74443
2021-06-20,Búnker,17.04,7.74443
2021-06-20,Diésel,22.7,7.74443
2021-06-20,GLP,120.0,7.74443
2021-06-20,Regular,27.4,7.74443
2021-06-20,Superior,28.19,7.74443
2021-06-21,Búnker,17.29,7.73757
2021-06-21,Diésel,21.88,7.73757
2021-06-21,GLP,120.0,7.73757
2021-06-21,Regular,26.86,7.73757
2021-06-21,Superior,27.68,7.73757
2021-06-22,Búnker,17.29,7.738
2021-06-22,Diésel,21.88,7.738
2021-06-22,GLP,120.0,7.738
2021-06-22,Regular,26.86,7.738
2021-06-22,Superior,27.68,7.738
2021-06-23,Búnker,17.29,7.74412
2021-06-23,Diésel,21.88,7.74412
2021-06-23,GLP,120.0,7.74412
2021-06-23,Regular,26.86,7.74412
2021-06-23,Superior,27.68,7.74412
2021-06-24,Búnker,17.29,7.74428
2021-06-24,Diésel,21.88,7.74428
2021-06-24,GLP,120.0,7.74428
2021-06-24,Regular,26.86,7.74428
2021-06-24,Superior,27.68,7.74428
2021-06-25,Búnker,17.29,7.75033
2021-06-25,Diésel,21.88,7.75033
2021-06-25,GLP,120.0,7.75033
2021-06-25,Regular,26.86,7.75033
2021-06-25,Superior,27.68,7.75033
2021-06-26,Búnker,17.29,7.75033
2021-06-26,Diésel,21.88,7.75033
2021-06-26,GLP,120.0,7.75033
2021-06-26,Regular,26.86,7.75033
2021-06-26,Superior,27.68,7.75033
2021-06-27,Búnker,17.29,7.75033
2021-06-27,Diésel,21.88,7.75033
2021-06-27,GLP,120.0,7.75033
2021-06-27,Regular,26.86,7.75033
2021-06-27,Superior,27.68,7.75033
2021-06-28,Búnker,17.59,7.75033
2021-06-28,Diésel,21.88,7.75033
2021-06-28,GLP,120.0,7.75033
2021-06-28,Regular,26.86,7.75033
2021-06-28,Superior,27.68,7.75033
2021-06-29,Búnker,17.59,7.75033
2021-06-29,Diésel,21.81,7.75033
2021-06-29,GLP,120.0,7.75033
2021-06-29,Regular,26.8,7.75033
2021-06-29,Superior,27.6,7.75033
2021-06-30,Búnker,17.59,7.74404
2021-06-30,Diésel,21.81,7.74404
2021-06-30,GLP,120.0,7.74404
2021-06-30,Regular,26.8,7.74404
2021-06-30,Superior,27.6,7.74404
2021-07-01,Búnker,17.59,7.744
2021-07-01,Diésel,21.81,7.744
2021-07-01,GLP,120.0,7.744
2021-07-01,Regular,26.8,7.744
2021-07-01,Superior,27.6,7.744
2021-07-02,Búnker,17.59,7.74502
2021-07-02,Diésel,21.81,7.74502
2021-07-02,GLP,120.0,7.74502
2021-07-02,Regular,26.8,7.74502
2021-07-02,Superior,27.6,7.74502
2021-07-03,Búnker,17.59,7.74502
2021-07-03,Diésel,21.81,7.74502
2021-07-03,GLP,120.0,7.74502
2021-07-03,Regular,26.8,7.74502
2021-07-03,Superior,27.6,7.74502
2021-07-04,Búnker,17.59,7.74502
2021-07-04,Diésel,21.81,7.74502
2021-07-04,GLP,120.0,7.74502
2021-07-04,Regular,26.8,7.74502
2021-07-04,Superior,27.6,7.74502
2021-07-05,Búnker,17.59,7.74235
2021-07-05,Diésel,22.97,7.74235
2021-07-05,GLP,120.0,7.74235
2021-07-05,Regular,27.98,7.74235
2021-07-05,Superior,28.78,7.74235
2021-07-06,Búnker,17.59,7.74274
2021-07-06,Diésel,22.97,7.74274
2021-07-06,GLP,120.0,7.74274
2021-07-06,Regular,27.98,7.74274
2021-07-06,Superior,28.78,7.74274
2021-07-07,Búnker,17.59,7.74339
2021-07-07,Diésel,22.97,7.74339
2021-07-07,GLP,120.0,7.74339
2021-07-07,Regular,27.98,7.74339
2021-07-07,Superior,28.78,7.74339
2021-07-08,Búnker,17.59,7.72481
2021-07-08,Diésel,22.97,7.72481
2021-07-08,GLP,120.0,7.72481
2021-07-08,Regular,27.98,7.72481
2021-07-08,Superior,28.78,7.72481
2021-07-09,Búnker,17.59,7.73186
2021-07-09,Diésel,22.97,7.73186
2021-07-09,GLP,120.0,7.73186
2021-07-09,Regular,27.98,7.73186
2021-07-09,Superior,28.78,7.73186
2021-07-10,Búnker,17.59,7.73802
2021-07-10,Diésel,22.97,7.73802
2021-07-10,GLP,120.0,7.73802
2021-07-10,Regular,27.98,7.73802
2021-07-10,Superior,28.78,7.73802
2021-07-11,Búnker,17.59,7.74072
2021-07-11,Diésel,22.97,7.74072
2021-07-11,GLP,120.0,7.74072
2021-07-11,Regular,27.98,7.74072
2021-07-11,Superior,28.78,7.74072
2021-07-12,Búnker,17.09,7.74072
2021-07-12,Diésel,22.82,7.74072
2021-07-12,GLP,120.0,7.74072
2021-07-12,Regular,27.84,7.74072
2021-07-12,Superior,28.64,7.74072
2021-07-13,Búnker,17.09,7.74072
2021-07-13,Diésel,22.82,7.74072
2021-07-13,GLP,120.0,7.74072
2021-07-13,Regular,27.84,7.74072
2021-07-13,Superior,28.64,7.74072
2021-07-14,Búnker,17.09,7.74309
2021-07-14,Diésel,22.82,7.74309
2021-07-14,GLP,120.0,7.74309
2021-07-14,Regular,27.84,7.74309
2021-07-14,Superior,28.64,7.74309
2021-07-15,Búnker,17.09,7.74341
2021-07-15,Diésel,22.82,7.74341
2021-07-15,GLP,120.0,7.74341
2021-07-15,Regular,27.84,7.74341
2021-07-15,Superior,28.64,7.74341
2021-07-16,Búnker,17.09,7.74478
2021-07-16,Diésel,22.82,7.74478
2021-07-16,GLP,120.0,7.74478
2021-07-16,Regular,27.84,7.74478
2021-07-16,Superior,28.64,7.74478
2021-07-17,Búnker,17.09,7.74478
2021-07-17,Diésel,22.82,7.74478
2021-07-17,GLP,120.0,7.74478
2021-07-17,Regular,27.84,7.74478
2021-07-17,Superior,28.64,7.74478
2021-07-18,Búnker,17.09,7.74478
2021-07-18,Diésel,22.82,7.74478
2021-07-18,GLP,120.0,7.74478
2021-07-18,Regular,27.84,7.74478
2021-07-18,Superior,28.64,7.74478
2021-07-19,Búnker,17.32,7.74535
2021-07-19,Diésel,22.55,7.74535
2021-07-19,GLP,120.0,7.74535
2021-07-19,Regular,27.54,7.74535
2021-07-19,Superior,28.34,7.74535
2021-07-20,Búnker,17.32,7.74279
2021-07-20,Diésel,22.55,7.74279
2021-07-20,GLP,120.0,7.74279
2021-07-20,Regular,27.54,7.74279
2021-07-20,Superior,28.34,7.74279
2021-07-21,Búnker,17.32,7.74457
2021-07-21,Diésel,22.55,7.74457
2021-07-21,GLP,120.0,7.74457
2021-07-21,Regular,27.54,7.74457
2021-07-21,Superior,28.34,7.74457
2021-07-22,Búnker,17.32,7.74615
2021-07-22,Diésel,22.55,7.74615
2021-07-22,GLP,120.0,7.74615
2021-07-22,Regular,27.54,7.74615
2021-07-22,Superior,28.34,7.74615
2021-07-23,Búnker,17.32,7.74671
2021-07-23,Diésel,22.55,7.74671
2021-07-23,GLP,120.0,7.74671
2021-07-23,Regular,27.54,7.74671
2021-07-23,Superior,28.34,7.74671
2021-07-24,Búnker,17.32,7.74671
2021-07-24,Diésel,22.55,7.74671
2021-07-24,GLP,120.0,7.74671
2021-07-24,Regular,27.54,7.74671
2021-07-24,Superior,28.34,7.74671
2021-07-25,Búnker,17.32,7.74671
2021-07-25,Diésel,22.55,7.74671
2021-07-25,GLP,120.0,7.74671
2021-07-25,Regular,27.54,7.74671
2021-07-25,Superior,28.34,7.74671
2021-07-26,Búnker,16.82,7.74425
2021-07-26,Diésel,22.1,7.74425
2021-07-26,GLP,120.0,7.74425
2021-07-26,Regular,27.29,7.74425
2021-07-26,Superior,28.09,7.74425
2021-07-27,Búnker,16.82,7.74312
2021-07-27,Diésel,22.1,7.74312
2021-07-27,GLP,120.0,7.74312
2021-07-27,Regular,27.29,7.74312
2021-07-27,Superior,28.09,7.74312
2021-07-28,Búnker,16.82,7.74328
2021-07-28,Diésel,22.1,7.74328
2021-07-28,GLP,120.0,7.74328
2021-07-28,Regular,27.29,7.74328
2021-07-28,Superior,28.09,7.74328
2021-07-29,Búnker,16.82,7.74762
2021-07-29,Diésel,22.1,7.74762
2021-07-29,GLP,120.0,7.74762
2021-07-29,Regular,27.29,7.74762
2021-07-29,Superior,28.09,7.74762
2021-07-30,Búnker,16.82,7.74751
2021-07-30,Diésel,22.1,7.74751
2021-07-30,GLP,120.0,7.74751
2021-07-30,Regular,27.29,7.74751
2021-07-30,Superior,28.09,7.74751
2021-07-31,Búnker,16.82,7.74751
2021-07-31,Diésel,22.1,7.74751
2021-07-31,GLP,120.0,7.74751
2021-07-31,Regular,27.29,7.74751
2021-07-31,Superior,28.09,7.74751
2021-08-01,Búnker,16.82,7.74751
2021-08-01,Diésel,22.1,7.74751
2021-08-01,GLP,120.0,7.74751
2021-08-01,Regular,27.29,7.74751
2021-08-01,Superior,28.09,7.74751
2021-08-02,Búnker,17.32,7.74846
2021-08-02,Diésel,23.1,7.74846
2021-08-02,GLP,120.0,7.74846
2021-08-02,Regular,28.28,7.74846
2021-08-02,Superior,29.1,7.74846
2021-08-03,Búnker,17.32,7.74181
2021-08-03,Diésel,23.1,7.74181
2021-08-03,GLP,120.0,7.74181
2021-08-03,Regular,28.28,7.74181
2021-08-03,Superior,29.1,7.74181
2021-08-04,Búnker,17.32,7.74579
2021-08-04,Diésel,23.1,7.74579
2021-08-04,GLP,120.0,7.74579
2021-08-04,Regular,28.28,7.74579
2021-08-04,Superior,29.1,7.74579
2021-08-05,Búnker,17.32,7.74765
2021-08-05,Diésel,23.1,7.74765
2021-08-05,GLP,120.0,7.74765
2021-08-05,Regular,28.28,7.74765
2021-08-05,Superior,29.1,7.74765
2021-08-06,Búnker,17.32,7.74821
2021-08-06,Diésel,23.1,7.74821
2021-08-06,GLP,120.0,7.74821
2021-08-06,Regular,28.28,7.74821
2021-08-06,Superior,29.1,7.74821
2021-08-07,Búnker,17.32,7.74821
2021-08-07,Diésel,23.1,7.74821
2021-08-07,GLP,120.0,7.74821
2021-08-07,Regular,28.28,7.74821
2021-08-07,Superior,29.1,7.74821
2021-08-08,Búnker,17.32,7.74821
2021-08-08,Diésel,23.1,7.74821
2021-08-08,GLP,120.0,7.74821
2021-08-08,Regular,28.28,7.74821
2021-08-08,Superior,29.1,7.74821
2021-08-09,Búnker,17.02,7.74671
2021-08-09,Diésel,23.09,7.74671
2021-08-09,GLP,120.0,7.74671
2021-08-09,Regular,28.27,7.74671
2021-08-09,Superior,29.09,7.74671
2021-08-10,Búnker,17.02,7.74134
2021-08-10,Diésel,23.09,7.74134
2021-08-10,GLP,120.0,7.74134
2021-08-10,Regular,28.27,7.74134
2021-08-10,Superior,29.09,7.74134
2021-08-11,Búnker,17.02,7.7395
2021-08-11,Diésel,23.09,7.7395
2021-08-11,GLP,120.0,7.7395
2021-08-11,Regular,28.27,7.7395
2021-08-11,Superior,29.09,7.7395
2021-08-12,Búnker,17.02,7.73969
2021-08-12,Diésel,23.09,7.73969
2021-08-12,GLP,120.0,7.73969
2021-08-12,Regular,28.27,7.73969
2021-08-12,Superior,29.09,7.73969
2021-08-13,Búnker,17.02,7.73802
2021-08-13,Diésel,23.09,7.73802
2021-08-13,GLP,120.0,7.73802
2021-08-13,Regular,28.27,7.73802
2021-08-13,Superior,29.09,7.73802
2021-08-14,Búnker,17.02,7.73802
2021-08-14,Diésel,23.09,7.73802
2021-08-14,GLP,120.0,7.73802
2021-08-14,Regular,28.27,7.73802
2021-08-14,Superior,29.09,7.73802
2021-08-15,Búnker,17.02,7.73802
2021-08-15,Diésel,23.09,7.73802
2021-08-15,GLP,120.0,7.73802
2021-08-15,Regular,28.27,7.73802
2021-08-15,Superior,29.09,7.73802
2021-08-16,Búnker,17.02,7.73802
2021-08-16,Diésel,23.09,7.73802
2021-08-16,GLP,120.0,7.73802
2021-08-16,Regular,28.27,7.73802
2021-08-16,Superior,29.09,7.73802
2021-08-17,Búnker,17.02,7.73577
2021-08-17,Diésel,22.8,7.73577
2021-08-17,GLP,120.0,7.73577
2021-08-17,Regular,28.0,7.73577
2021-08-17,Superior,28.8,7.73577
2021-08-18,Búnker,17.02,7.73522
2021-08-18,Diésel,22.8,7.73522
2021-08-18,GLP,120.0,7.73522
2021-08-18,Regular,28.0,7.73522
2021-08-18,Superior,28.8,7.73522
2021-08-19,Búnker,17.02,7.73636
2021-08-19,Diésel,22.8,7.73636
2021-08-19,GLP,120.0,7.73636
2021-08-19,Regular,28.0,7.73636
2021-08-19,Superior,28.8,7.73636
2021-08-20,Búnker,17.02,7.73501
2021-08-20,Diésel,22.8,7.73501
2021-08-20,GLP,120.0,7.73501
2021-08-20,Regular,28.0,7.73501
2021-08-20,Superior,28.8,7.73501
2021-08-21,Búnker,17.02,7.73501
2021-08-21,Diésel,22.8,7.73501
2021-08-21,GLP,120.0,7.73501
2021-08-21,Regular,28.0,7.73501
2021-08-21,Superior,28.8,7.73501
2021-08-22,Búnker,17.02,7.73501
2021-08-22,Diésel,22.8,7.73501
2021-08-22,GLP,120.0,7.73501
2021-08-22,Regular,28.0,7.73501
2021-08-22,Superior,28.8,7.73501
2021-08-23,Búnker,16.67,7.73248
2021-08-23,Diésel,22.79,7.73248
2021-08-23,GLP,120.0,7.73248
2021-08-23,Regular,27.99,7.73248
2021-08-23,Superior,28.79,7.73248
2021-08-24,Búnker,16.67,7.73216
2021-08-24,Diésel,22.79,7.73216
2021-08-24,GLP,120.0,7.73216
2021-08-24,Regular,27.99,7.73216
2021-08-24,Superior,28.79,7.73216
2021-08-25,Búnker,16.67,7.73273
2021-08-25,Diésel,22.79,7.73273
2021-08-25,GLP,120.0,7.73273
2021-08-25,Regular,27.99,7.73273
2021-08-25,Superior,28.79,7.73273
2021-08-26,Búnker,16.67,7.73256
2021-08-26,Diésel,22.79,7.73256
2021-08-26,GLP,120.0,7.73256
2021-08-26,Regular,27.99,7.73256
2021-08-26,Superior,28.79,7.73256
2021-08-27,Búnker,16.67,7.73179
2021-08-27,Diésel,22.79,7.73179
2021-08-27,GLP,120.0,7.73179
2021-08-27,Regular,27.99,7.73179
2021-08-27,Superior,28.79,7.73179
2021-08-28,Búnker,16.67,7.73179
2021-08-28,Diésel,22.79,7.73179
2021-08-28,GLP,120.0,7.73179
2021-08-28,Regular,27.99,7.73179
2021-08-28,Superior,28.79,7.73179
2021-08-29,Búnker,16.67,7.73179
2021-08-29,Diésel,22.79,7.73179
2021-08-29,GLP,120.0,7.73179
2021-08-29,Regular,27.99,7.73179
2021-08-29,Superior,28.79,7.73179
2021-08-30,Búnker,17.57,7.72752
2021-08-30,Diésel,22.79,7.72752
2021-08-30,GLP,120.0,7.72752
2021-08-30,Regular,27.99,7.72752
2021-08-30,Superior,28.79,7.72752
2021-08-31,Búnker,17.57,7.72957
2021-08-31,Diésel,22.79,7.72957
2021-08-31,GLP,120.0,7.72957
2021-08-31,Regular,27.99,7.72957
2021-08-31,Superior,28.79,7.72957
2021-09-01,Búnker,17.57,7.7308
2021-09-01,Diésel,22.79,7.7308
2021-09-01,GLP,120.0,7.7308
2021-09-01,Regular,27.99,7.7308
2021-09-01,Superior,28.79,7.7308
2021-09-02,Búnker,17.57,7.73415
2021-09-02,Diésel,22.79,7.73415
2021-09-02,GLP,120.0,7.73415
2021-09-02,Regular,27.99,7.73415
2021-09-02,Superior,28.79,7.73415
2021-09-03,Búnker,17.57,7.73213
2021-09-03,Diésel,22.79,7.73213
2021-09-03,GLP,120.0,7.73213
2021-09-03,Regular,27.99,7.73213
2021-09-03,Superior,28.79,7.73213
2021-09-04,Búnker,17.57,7.73213
2021-09-04,Diésel,22.79,7.73213
2021-09-04,GLP,120.0,7.73213
2021-09-04,Regular,27.99,7.73213
2021-09-04,Superior,28.79,7.73213
2021-09-05,Búnker,17.57,7.73213
2021-09-05,Diésel,22.79,7.73213
2021-09-05,GLP,120.0,7.73213
2021-09-05,Regular,27.99,7.73213
2021-09-05,Superior,28.79,7.73213
2021-09-06,Búnker,17.87,7.72922
2021-09-06,Diésel,23.2,7.72922
2021-09-06,GLP,120.0,7.72922
2021-09-06,Regular,28.4,7.72922
2021-09-06,Superior,29.11,7.72922
2021-09-07,Búnker,17.87,7.73432
2021-09-07,Diésel,23.2,7.73432
2021-09-07,GLP,120.0,7.73432
2021-09-07,Regular,28.4,7.73432
2021-09-07,Superior,29.11,7.73432
2021-09-08,Búnker,17.87,7.73144
2021-09-08,Diésel,23.2,7.73144
2021-09-08,GLP,120.0,7.73144
2021-09-08,Regular,28.4,7.73144
2021-09-08,Superior,29.11,7.73144
2021-09-09,Búnker,17.87,7.729
2021-09-09,Diésel,23.2,7.729
2021-09-09,GLP,120.0,7.729
2021-09-09,Regular,28.4,7.729
2021-09-09,Superior,29.11,7.729
2021-09-10,Búnker,17.87,7.73025
2021-09-10,Diésel,23.2,7.73025
2021-09-10,GLP,120.0,7.73025
2021-09-10,Regular,28.4,7.73025
2021-09-10,Superior,29.11,7.73025
2021-09-11,Búnker,17.87,7.73025
2021-09-11,Diésel,23.2,7.73025
2021-09-11,GLP,120.0,7.73025
2021-09-11,Regular,28.4,7.73025
2021-09-11,Superior,29.11,7.73025
2021-09-12,Búnker,17.87,7.73025
2021-09-12,Diésel,23.2,7.73025
2021-09-12,GLP,120.0,7.73025
2021-09-12,Regular,28.4,7.73025
2021-09-12,Superior,29.11,7.73025
2021-09-13,Búnker,17.41,7.72909
2021-09-13,Diésel,23.47,7.72909
2021-09-13,GLP,120.0,7.72909
2021-09-13,Regular,28.4,7.72909
2021-09-13,Superior,29.08,7.72909
2021-09-14,Búnker,17.41,7.7276
2021-09-14,Diésel,23.47,7.7276
2021-09-14,GLP,120.0,7.7276
2021-09-14,Regular,28.4,7.7276
2021-09-14,Superior,29.08,7.7276
2021-09-15,Búnker,17.41,7.7276
2021-09-15,Diésel,23.47,7.7276
2021-09-15,GLP,120.0,7.7276
2021-09-15,Regular,28.4,7.7276
2021-09-15,Superior,29.08,7.7276
2021-09-16,Búnker,17.41,7.72827
2021-09-16,Diésel,23.47,7.72827
2021-09-16,GLP,120.0,7.72827
2021-09-16,Regular,28.4,7.72827
2021-09-16,Superior,29.08,7.72827
2021-09-17,Búnker,17.41,7.73272
2021-09-17,Diésel,23.47,7.73272
2021-09-17,GLP,120.0,7.73272
2021-09-17,Regular,28.4,7.73272
2021-09-17,Superior,29.08,7.73272
2021-09-18,Búnker,17.41,7.73272
2021-09-18,Diésel,23.47,7.73272
2021-09-18,GLP,120.0,7.73272
2021-09-18,Regular,28.4,7.73272
2021-09-18,Superior,29.08,7.73272
2021-09-19,Búnker,17.41,7.73272
2021-09-19,Diésel,23.47,7.73272
2021-09-19,GLP,120.0,7.73272
2021-09-19,Regular,28.4,7.73272
2021-09-19,Superior,29.08,7.73272
2021-09-20,Búnker,17.55,7.73082
2021-09-20,Diésel,23.77,7.73082
2021-09-20,GLP,126.0,7.73082
2021-09-20,Regular,28.58,7.73082
2021-09-20,Superior,29.27,7.73082
2021-09-21,Búnker,17.55,7.72868
2021-09-21,Diésel,23.77,7.72868
2021-09-21,GLP,126.0,7.72868
2021-09-21,Regular,28.58,7.72868
2021-09-21,Superior,29.27,7.72868
2021-09-22,Búnker,17.55,7.73206
2021-09-22,Diésel,23.77,7.73206
2021-09-22,GLP,126.0,7.73206
2021-09-22,Regular,28.58,7.73206
2021-09-22,Superior,29.27,7.73206
2021-09-23,Búnker,17.55,7.73345
2021-09-23,Diésel,23.77,7.73345
2021-09-23,GLP,129.0,7.73345
2021-09-23,Regular,28.58,7.73345
2021-09-23,Superior,29.27,7.73345
2021-09-24,Búnker,17.55,7.7369
2021-09-24,Diésel,23.77,7.7369
2021-09-24,GLP,129.0,7.7369
2021-09-24,Regular,28.58,7.7369
2021-09-24,Superior,29.27,7.7369
2021-09-25,Búnker,17.55,7.7369
2021-09-25,Diésel,23.77,7.7369
2021-09-25,GLP,129.0,7.7369
2021-09-25,Regular,28.58,7.7369
2021-09-25,Superior,29.27,7.7369
2021-09-26,Búnker,17.55,7.7369
2021-09-26,Diésel,23.77,7.7369
2021-09-26,GLP,129.0,7.7369
2021-09-26,Regular,28.58,7.7369
2021-09-26,Superior,29.27,7.7369
2021-09-27,Búnker,17.8,7.73277
2021-09-27,Diésel,23.79,7.73277
2021-09-27,GLP,129.0,7.73277
2021-09-27,Regular,28.59,7.73277
2021-09-27,Superior,29.29,7.73277
2021-09-28,Búnker,17.8,7.73175
2021-09-28,Diésel,23.79,7.73175
2021-09-28,GLP,129.0,7.73175
2021-09-28,Regular,28.59,7.73175
2021-09-28,Superior,29.29,7.73175
2021-09-29,Búnker,17.8,7.73524
2021-09-29,Diésel,23.79,7.73524
2021-09-29,GLP,129.0,7.73524
2021-09-29,Regular,28.59,7.73524
2021-09-29,Superior,29.29,7.73524
2021-09-30,Búnker,17.8,7.73365
2021-09-30,Diésel,23.79,7.73365
2021-09-30,GLP,132.0,7.73365
2021-09-30,Regular,28.59,7.73365
2021-09-30,Superior,29.29,7.73365
2021-10-01,Búnker,17.8,7.73369
2021-10-01,Diésel,23.79,7.73369
2021-10-01,GLP,132.0,7.73369
2021-10-01,Regular,28.59,7.73369
2021-10-01,Superior,29.29,7.73369
